id,card_holder_key,card_holder,card_holder_inst_key,building_key,date_key,time_key,reader_key,user_type,hour,used_presence_this_day,is_enrolled_today,company,user_type_label
1712,103,35b30d2f-1b6c-cfc5-0e89-270841512c15,4,2,20260202,766,6,1,12,0,0,Convene,Personnel
1713,54,149f31a3-a77c-57a3-75cd-148a2cda2a15,2,1,20260106,729,6,1,12,0,0,Ralph Lauren Corporation,Personnel
1714,140,2383493d-e42f-25fb-ba12-41e93ea56985,6,1,20260212,599,19,1,9,0,0,Jack Studios Inc,Personnel
1715,8,9152ed5d-2b72-552b-4f3c-19909e510790,1,1,20251118,546,19,1,9,0,0,The New York & Presbyterian,Personnel
1716,33,60b23c89-4e26-4556-62b4-fa6c336f3b03,1,1,20251231,657,13,1,10,0,0,The New York & Presbyterian,Personnel
1717,84,cc25526b-04dc-297d-5067-9e9dc03bb11a,3,2,20251117,766,1,1,12,0,0,FASHIONPHILE,Personnel
1718,110,4a6dd748-301f-dd4d-c854-9018a937a9f3,4,2,20251208,656,5,2,10,0,0,Convene,Visitor
1719,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20260203,742,15,1,12,0,0,Convene,Personnel
1720,100,d144b854-d786-59dd-1185-2ef56635747b,4,2,20251106,843,3,1,14,0,0,Convene,Personnel
1721,215,df3e6e35-3f5a-2740-deb4-f942c4ba5a53,12,3,20260108,770,8,1,12,0,0,Palantir & Current,Personnel
1722,256,9f8e1526-0370-9824-30f3-7e5abc851655,18,1,20251111,546,6,1,9,1,1,RXR (75 Rock),Personnel
1723,197,f574c172-0495-7752-55a9-a473e6a7e108,10,4,20251106,939,3,1,15,1,1,Linhart Dentistry,Personnel
1724,127,15ff71cd-a81e-e88e-b09e-337bdc581e13,5,2,20260102,620,9,2,10,0,0,Convene 31,Visitor
1725,175,fa3dd4f4-daed-1319-75e9-0d9772ac3c35,8,3,20260109,597,20,1,9,0,0,Amazon,Personnel
1726,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20260114,574,17,1,9,0,0,Jack Studios Inc,Personnel
1727,39,f88439d0-9fc6-8301-3ade-cda1008fd51c,1,1,20260129,691,13,2,11,0,0,The New York & Presbyterian,Visitor
1728,277,08904c1c-fe2c-e0f5-1d46-d7d3f9f826ca,21,4,20251118,777,9,1,12,0,0,STRAUB COLLABORATIVE,Personnel
1729,137,3c9618b5-2a2c-d9fa-cc60-f2975e5b27e7,6,1,20251211,582,9,1,9,0,1,Jack Studios Inc,Personnel
1730,16,826521ff-cb97-62e4-f0c7-e38139560ea2,1,1,20251114,806,19,1,13,0,1,The New York & Presbyterian,Personnel
1731,136,ab73affd-8024-03e9-753c-aa05046497be,6,1,20260127,1147,13,1,19,0,0,Jack Studios Inc,Personnel
1732,278,7f1f3fd9-b63c-71e8-2fe8-ffbadff9d442,22,5,20260128,491,18,1,8,0,0,JP Morgan Chase,Personnel
1733,133,78971143-2565-d391-6239-7d05b283d51b,6,1,20251217,810,2,1,13,0,1,Jack Studios Inc,Personnel
1734,224,8e0d1fda-f3e3-cf88-416a-d5c8cb0f750c,13,2,20251128,586,10,1,9,0,0,Roku,Personnel
1735,224,8e0d1fda-f3e3-cf88-416a-d5c8cb0f750c,13,2,20251205,539,14,1,8,0,0,Roku,Personnel
1736,234,91efdb7f-828d-bfab-30e1-95c5293e2e9d,14,1,20251120,683,6,1,11,0,0,32 BJ Union,Personnel
1737,180,4cd6b1a1-d78e-20cf-d347-f0dc907db867,8,3,20251204,628,15,1,10,0,0,Amazon,Personnel
1738,242,31e4ed7f-6ad8-3e3d-e6cb-326ef7ee9a48,15,5,20260112,754,13,1,12,0,0,Canada,Personnel
1739,298,dc2ac6f8-d3f4-d9c7-c274-aa7010fedaf8,29,2,20260204,565,12,1,9,0,0,OXO International Inc,Personnel
1740,195,f6b0a376-8cea-b94f-8bde-b94d8c738d12,9,1,20251104,590,11,1,9,0,0,Warburg Pincus,Personnel
1741,252,9233d4c3-f3c0-1d56-f8b9-820ebc1f2d46,17,4,20251103,564,15,1,9,0,0,StoneX Group Inc,Personnel
1742,74,301ab779-eb79-7bfc-e991-321f5a2cfbad,3,2,20260105,626,15,1,10,1,1,FASHIONPHILE,Personnel
1743,246,90ed8305-1457-8457-1b71-fc951c8fab19,16,5,20251217,835,7,1,13,0,0,Guidehouse,Personnel
1744,91,2f3d9a2a-5cdc-266c-889f-bfc160332706,4,2,20251230,1009,18,1,16,0,0,Convene,Personnel
1745,6,7ca47c89-8972-22b9-acc5-726e7ea166fe,1,1,20251106,584,5,1,9,0,0,The New York & Presbyterian,Personnel
1746,230,0cb306f5-6af0-a4a4-ce4e-7234015e9032,14,1,20260109,541,14,2,9,0,1,32 BJ Union,Visitor
1747,203,9ce2f2fe-36ca-6264-67a0-3d567fb7112d,10,4,20260116,1031,7,1,17,0,0,Linhart Dentistry,Personnel
1748,181,ac4dc73d-cbad-8afc-bba6-e296288a1b0f,8,3,20251104,515,18,1,8,0,0,Amazon,Personnel
1749,252,9233d4c3-f3c0-1d56-f8b9-820ebc1f2d46,17,4,20251106,789,4,2,13,0,0,StoneX Group Inc,Visitor
1750,20,00fe1ff0-9954-48bb-d160-90073892c2f0,1,1,20251110,588,11,1,9,0,0,The New York & Presbyterian,Personnel
1751,2,ce5ba133-1ae0-ef24-7369-f3921b5a442f,1,1,20260107,561,10,1,9,0,0,The New York & Presbyterian,Personnel
1752,74,301ab779-eb79-7bfc-e991-321f5a2cfbad,3,2,20260107,445,5,1,7,0,0,FASHIONPHILE,Personnel
1753,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20251216,795,20,1,13,0,0,Jack Studios Inc,Personnel
1754,12,b3396a7c-95c4-accb-e049-1431903850c5,1,1,20260205,875,3,2,14,0,0,The New York & Presbyterian,Visitor
1755,14,e3fc40c8-6c2f-e54c-7607-a0d3d529e8da,1,1,20251223,745,1,1,12,0,0,The New York & Presbyterian,Personnel
1756,294,fd18849c-e2ba-23c6-4b3b-bc7efc31c684,27,5,20251104,720,15,1,12,1,1,Equus Workforce,Personnel
1757,272,ce8e4e06-9d22-ba68-1f2f-f3b5dc240587,20,3,20260105,705,20,1,11,0,0,West Monroe,Personnel
1758,262,33bceaa6-7a1b-02c3-2dfa-cb17d36d9bc9,19,2,20251231,643,15,1,10,0,0,Elite Model World,Personnel
1759,80,7177c969-6142-596d-d4e9-d67633d1e383,3,2,20251107,785,6,1,13,0,0,FASHIONPHILE,Personnel
1760,104,41ed446f-8949-ce63-27de-5fa29551077d,4,2,20260130,608,6,1,10,0,0,Convene,Personnel
1761,39,f88439d0-9fc6-8301-3ade-cda1008fd51c,1,1,20260211,582,1,1,9,0,1,The New York & Presbyterian,Personnel
1762,128,ed81938b-93f2-450a-0a47-5d2814e66a0b,5,2,20251230,481,7,1,8,0,0,Convene 31,Personnel
1763,22,eeb8e8ac-8fc3-f64e-6863-3501605d92e7,1,1,20251208,719,12,1,11,0,0,The New York & Presbyterian,Personnel
1764,181,ac4dc73d-cbad-8afc-bba6-e296288a1b0f,8,3,20260126,659,7,1,10,0,0,Amazon,Personnel
1765,70,dc721279-ece4-8963-1b9a-75808b9c7959,3,2,20251114,715,17,1,11,0,0,FASHIONPHILE,Personnel
1766,61,58adfc00-194f-3207-37f2-3d1c5873df31,2,1,20260122,549,5,1,9,0,0,Ralph Lauren Corporation,Personnel
1767,208,978c5f6d-4a07-852f-ec1d-5e908538def6,11,4,20251113,961,7,1,16,0,0,RGN-New York XXXII LLC,Personnel
1768,143,a3dfcc29-c6bb-2fe3-635c-e5982d7cb835,6,1,20260127,829,16,1,13,0,0,Jack Studios Inc,Personnel
1769,137,3c9618b5-2a2c-d9fa-cc60-f2975e5b27e7,6,1,20251229,827,2,1,13,0,0,Jack Studios Inc,Personnel
1770,215,df3e6e35-3f5a-2740-deb4-f942c4ba5a53,12,3,20251111,1086,13,1,18,0,0,Palantir & Current,Personnel
1771,200,a47bdce5-1135-62a0-f7b4-eb586da5f0ae,10,4,20251215,805,7,1,13,0,0,Linhart Dentistry,Personnel
1772,275,e2d768ed-b72f-c306-f2c4-eca1f76040fe,21,4,20251224,689,7,1,11,0,0,STRAUB COLLABORATIVE,Personnel
1773,112,59fe0e04-8bc5-8487-f8d8-cc36649d002a,5,2,20251110,841,5,1,14,0,0,Convene 31,Personnel
1774,251,cbc36bef-5a5f-9e73-0222-2ec1b285b0f7,17,4,20251219,625,5,1,10,0,0,StoneX Group Inc,Personnel
1775,270,73bb9f6d-c3c0-6f1e-4665-ee85cb5dbfed,20,3,20260102,634,18,1,10,0,0,West Monroe,Personnel
1776,212,22641690-d15c-01b2-9564-f5f9e3fc371e,11,4,20260210,1102,5,1,18,0,0,RGN-New York XXXII LLC,Personnel
1777,51,f228fd16-3afd-dab9-0bfc-fb69a5a2f572,2,1,20251203,630,6,1,10,0,0,Ralph Lauren Corporation,Personnel
1778,192,9fe06dd1-66c9-decf-2075-a2b9694ed7e8,9,1,20251118,554,19,1,9,0,0,Warburg Pincus,Personnel
1779,188,9a1aedfe-e476-9fba-a6a1-8f8f6594b1a2,9,1,20251201,617,17,1,10,0,0,Warburg Pincus,Personnel
1780,116,f1b75f8e-414e-c4b5-00c8-d52ece9d8565,5,2,20251231,654,3,1,10,0,0,Convene 31,Personnel
1781,113,02d248e3-0a37-d1a7-4db0-e02909f69500,5,2,20251205,713,9,1,11,0,0,Convene 31,Personnel
1782,121,a7b63698-60f9-5e52-e5af-046ebedfbc98,5,2,20260129,628,1,1,10,0,0,Convene 31,Personnel
1783,179,b194b98b-d086-3169-7240-344dba440fea,8,3,20251104,812,20,1,13,0,0,Amazon,Personnel
1784,174,1e5ddef2-7603-2fc1-ac6b-d384d6c48fb7,8,3,20260205,601,3,1,10,0,0,Amazon,Personnel
1785,17,d10ba14a-4540-8890-ec84-75ca06c8cf7f,1,1,20260105,552,12,1,9,0,0,The New York & Presbyterian,Personnel
1786,31,a719622b-ab2e-9e5c-258f-431ee3cde163,1,1,20260107,675,6,1,11,0,1,The New York & Presbyterian,Personnel
1787,259,7632e70d-a55a-de63-d58c-42dbc930b1ca,18,1,20251217,861,5,1,14,0,0,RXR (75 Rock),Personnel
1788,266,e0e3b519-3187-0247-45e0-82d954c47c38,19,2,20260203,1075,19,1,17,0,0,Elite Model World,Personnel
1789,144,4dd95de3-60bd-8f86-535b-7f7bcd1da8f4,6,1,20260129,800,2,1,13,0,0,Jack Studios Inc,Personnel
1790,247,5bf977b9-12f1-0097-96ed-7909951f0e03,16,5,20260209,651,12,1,10,1,1,Guidehouse,Personnel
1791,278,7f1f3fd9-b63c-71e8-2fe8-ffbadff9d442,22,5,20260113,579,13,1,9,0,0,JP Morgan Chase,Personnel
1792,1,a2d996fc-9e97-16e4-3c98-80a889ae7c23,1,1,20251125,854,10,2,14,0,0,The New York & Presbyterian,Visitor
1793,221,7df9fd56-a0b2-43f1-4d80-ee205c8ae199,13,2,20251212,614,18,2,10,0,0,Roku,Visitor
1794,128,ed81938b-93f2-450a-0a47-5d2814e66a0b,5,2,20260116,637,17,1,10,0,0,Convene 31,Personnel
1795,180,4cd6b1a1-d78e-20cf-d347-f0dc907db867,8,3,20251201,1020,9,1,17,0,0,Amazon,Personnel
1796,195,f6b0a376-8cea-b94f-8bde-b94d8c738d12,9,1,20260127,575,13,2,9,0,0,Warburg Pincus,Visitor
1797,213,808fb319-d439-5940-5e72-845190d0d1a9,12,3,20260121,766,8,1,12,0,0,Palantir & Current,Personnel
1798,261,91a0e8b1-4f94-74a2-3569-abf1db9a9784,19,2,20251204,829,19,1,13,0,0,Elite Model World,Personnel
1799,119,e6037a42-644e-0795-4680-a004d2c20519,5,2,20251110,544,12,1,9,0,0,Convene 31,Personnel
1800,254,4de1e144-160d-c296-0169-7132a0e97998,17,4,20251126,593,15,1,9,0,0,StoneX Group Inc,Personnel
1801,230,0cb306f5-6af0-a4a4-ce4e-7234015e9032,14,1,20251105,546,16,1,9,0,1,32 BJ Union,Personnel
1802,165,5b1b0279-4f83-823f-a667-5cbadc7b4dbf,7,3,20251223,561,4,1,9,0,1,Mizuho Americas Services,Personnel
1803,2,ce5ba133-1ae0-ef24-7369-f3921b5a442f,1,1,20251204,865,14,2,14,0,0,The New York & Presbyterian,Visitor
1804,25,0010b8ac-a7cb-c470-8833-500bc78a071c,1,1,20260113,568,16,2,9,0,0,The New York & Presbyterian,Visitor
1805,166,659d225e-18f6-f111-07b0-49fa215b966f,8,3,20251128,689,9,1,11,0,0,Amazon,Personnel
1806,290,d0d05c5a-d126-2a11-8f39-c42e82fe97cd,25,3,20251110,600,11,1,10,0,0,Persistent Systems LLC,Personnel
1807,114,2b0b6f7b-5406-8dd1-bd02-5ac3d62bfc1d,5,2,20260202,623,12,2,10,0,0,Convene 31,Visitor
1808,131,827ed2f0-ac49-49cb-da81-cbd09c862eea,6,1,20251106,666,7,1,11,0,0,Jack Studios Inc,Personnel
1809,282,23fc1600-174f-f26a-6237-3e54a3ca7074,23,5,20251118,530,3,1,8,0,0,Cahill Gordon,Personnel
1810,176,9d09c906-b028-0a68-3472-00433d506de3,8,3,20251106,553,15,1,9,0,0,Amazon,Personnel
1811,212,22641690-d15c-01b2-9564-f5f9e3fc371e,11,4,20251125,885,14,1,14,0,0,RGN-New York XXXII LLC,Personnel
1812,24,052d3456-bf63-939b-e6bb-264b60d69376,1,1,20251111,796,9,1,13,0,0,The New York & Presbyterian,Personnel
1813,266,e0e3b519-3187-0247-45e0-82d954c47c38,19,2,20260202,509,8,1,8,0,0,Elite Model World,Personnel
1814,211,7c81f492-0cca-fc8f-9f02-e80fe36f76a2,11,4,20251114,879,6,1,14,0,0,RGN-New York XXXII LLC,Personnel
1815,32,1aeab4a0-da16-2190-a658-562d7c11544d,1,1,20260205,544,18,1,9,0,0,The New York & Presbyterian,Personnel
1816,265,ec09cf85-b854-2abc-779a-1605be0c0c22,19,2,20260212,447,9,1,7,0,0,Elite Model World,Personnel
1817,190,364e1246-38e5-a9ad-d16e-7b3269d8801f,9,1,20251209,778,13,2,12,0,0,Warburg Pincus,Visitor
1818,177,4126361d-64f5-b5ab-3688-87d343197bdf,8,3,20251209,866,10,1,14,0,1,Amazon,Personnel
1819,152,95f5ed7d-c8fd-e221-d9e3-11c996511bed,7,3,20260203,1090,3,1,18,0,0,Mizuho Americas Services,Personnel
1820,39,f88439d0-9fc6-8301-3ade-cda1008fd51c,1,1,20260212,1078,9,1,17,0,0,The New York & Presbyterian,Personnel
1821,102,87d756d6-6ccb-890e-7763-c3cfdc28593c,4,2,20251205,795,14,1,13,0,0,Convene,Personnel
1822,71,90b1141d-899f-c9b1-5caa-d5d3fa56aec6,3,2,20260112,604,15,1,10,0,0,FASHIONPHILE,Personnel
1823,37,0002703b-c8c5-cddf-f827-adfd55d36b06,1,1,20251105,657,4,1,10,0,0,The New York & Presbyterian,Personnel
1824,221,7df9fd56-a0b2-43f1-4d80-ee205c8ae199,13,2,20260112,571,3,1,9,0,0,Roku,Personnel
1825,25,0010b8ac-a7cb-c470-8833-500bc78a071c,1,1,20251224,581,6,1,9,0,0,The New York & Presbyterian,Personnel
1826,66,02d325d2-5735-cb56-a419-10c3d5e8b901,2,1,20251119,551,15,1,9,0,0,Ralph Lauren Corporation,Personnel
1827,169,d5b55ec3-6648-5994-6790-bc6ddef9ddff,8,3,20251223,597,15,1,9,0,0,Amazon,Personnel
1828,1,a2d996fc-9e97-16e4-3c98-80a889ae7c23,1,1,20260122,577,11,1,9,0,0,The New York & Presbyterian,Personnel
1829,85,2e7ec643-23c3-3688-05b9-5d7c60f10718,3,2,20260108,560,18,2,9,0,0,FASHIONPHILE,Visitor
1830,1,a2d996fc-9e97-16e4-3c98-80a889ae7c23,1,1,20251224,718,14,1,11,1,1,The New York & Presbyterian,Personnel
1831,208,978c5f6d-4a07-852f-ec1d-5e908538def6,11,4,20260120,528,5,2,8,0,0,RGN-New York XXXII LLC,Visitor
1832,33,60b23c89-4e26-4556-62b4-fa6c336f3b03,1,1,20260121,429,19,2,7,0,0,The New York & Presbyterian,Visitor
1833,196,8bf33d70-3ae6-fe04-9f43-827a2b067afe,10,4,20260121,811,15,1,13,0,0,Linhart Dentistry,Personnel
1834,252,9233d4c3-f3c0-1d56-f8b9-820ebc1f2d46,17,4,20251117,683,18,1,11,0,0,StoneX Group Inc,Personnel
1835,139,6a463b15-8a30-fb2e-3638-d3577130c933,6,1,20251229,686,6,1,11,0,0,Jack Studios Inc,Personnel
1836,83,31c5450d-bf71-704f-206f-931c01fc159a,3,2,20251111,607,12,1,10,0,0,FASHIONPHILE,Personnel
1837,120,92c5f84d-48e8-98a9-1d3b-a4a31764e199,5,2,20251112,719,17,1,11,0,0,Convene 31,Personnel
1838,13,aabf7434-d264-ad4f-1096-7561dd51e1d8,1,1,20260107,816,7,2,13,0,1,The New York & Presbyterian,Visitor
1839,236,75ad8198-7bc2-c2ba-117c-f51d99587e8f,15,5,20251212,713,16,1,11,0,0,Canada,Personnel
1840,178,0dcf15f5-f087-d43f-3abf-2990bda5c0eb,8,3,20251111,575,12,1,9,0,0,Amazon,Personnel
1841,175,fa3dd4f4-daed-1319-75e9-0d9772ac3c35,8,3,20260105,600,1,2,10,0,0,Amazon,Visitor
1842,60,99d7efa5-6b53-ab32-795f-54bf7cef5409,2,1,20251111,720,2,1,12,1,1,Ralph Lauren Corporation,Personnel
1843,96,89504b4e-ae35-7bfd-750e-2aa682407952,4,2,20251128,795,7,1,13,0,0,Convene,Personnel
1844,130,189cfb80-115b-eb17-a31a-880583466263,5,2,20251125,1007,8,1,16,0,0,Convene 31,Personnel
1845,103,35b30d2f-1b6c-cfc5-0e89-270841512c15,4,2,20251210,697,10,2,11,0,0,Convene,Visitor
1846,81,3c6607ec-3a46-f23c-8ee3-b95b9ab30286,3,2,20251202,576,14,1,9,0,0,FASHIONPHILE,Personnel
1847,118,7f69be5f-db4a-fafa-815f-f52841f1cddb,5,2,20251121,625,18,2,10,0,0,Convene 31,Visitor
1848,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20260102,619,4,1,10,0,0,Ralph Lauren Corporation,Personnel
1849,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20251128,598,19,1,9,0,0,Linhart Dentistry,Personnel
1850,90,0237f393-aae5-d173-a32c-020eeb16207d,3,2,20260128,623,4,1,10,0,0,FASHIONPHILE,Personnel
1851,161,42616865-95ea-2b04-a5ea-3da7787d6cea,7,3,20251118,809,20,1,13,0,0,Mizuho Americas Services,Personnel
1852,62,b316cf7c-4004-ea8c-6467-85619c2652de,2,1,20251212,659,5,1,10,1,1,Ralph Lauren Corporation,Personnel
1853,90,0237f393-aae5-d173-a32c-020eeb16207d,3,2,20260105,635,13,1,10,1,1,FASHIONPHILE,Personnel
1854,115,5c36f1c8-79da-fb49-82f6-19d3198b6f66,5,2,20260115,565,3,1,9,0,0,Convene 31,Personnel
1855,56,9a612bba-141b-0166-f3a7-bee44ca62d5e,2,1,20260205,658,5,1,10,1,1,Ralph Lauren Corporation,Personnel
1856,195,f6b0a376-8cea-b94f-8bde-b94d8c738d12,9,1,20251112,667,5,1,11,0,0,Warburg Pincus,Personnel
1857,80,7177c969-6142-596d-d4e9-d67633d1e383,3,2,20260129,648,4,1,10,0,0,FASHIONPHILE,Personnel
1858,251,cbc36bef-5a5f-9e73-0222-2ec1b285b0f7,17,4,20260128,608,10,1,10,0,0,StoneX Group Inc,Personnel
1859,36,fcc99495-138a-c336-7dea-1cdb18d9c42d,1,1,20251119,620,2,2,10,0,0,The New York & Presbyterian,Visitor
1860,24,052d3456-bf63-939b-e6bb-264b60d69376,1,1,20260210,563,15,1,9,0,0,The New York & Presbyterian,Personnel
1861,168,5c4d32cf-bd72-0552-f52e-7ded072a6024,8,3,20260202,601,3,2,10,0,0,Amazon,Visitor
1862,127,15ff71cd-a81e-e88e-b09e-337bdc581e13,5,2,20260211,899,7,1,14,0,0,Convene 31,Personnel
1863,61,58adfc00-194f-3207-37f2-3d1c5873df31,2,1,20251117,716,14,1,11,0,0,Ralph Lauren Corporation,Personnel
1864,78,c1f4fada-315b-5e69-40a6-c927127e4bc6,3,2,20260107,527,7,1,8,0,0,FASHIONPHILE,Personnel
1865,24,052d3456-bf63-939b-e6bb-264b60d69376,1,1,20251204,530,18,1,8,0,0,The New York & Presbyterian,Personnel
1866,75,12fa863d-6565-5988-6d20-9567ff7957c9,3,2,20251224,623,13,1,10,0,0,FASHIONPHILE,Personnel
1867,69,9b0b5824-3206-0961-db19-b5a6bf2ff3bf,2,1,20260113,820,10,2,13,0,0,Ralph Lauren Corporation,Visitor
1868,249,db81b5e0-ed39-264c-eec1-fbd4b229af8b,17,4,20251126,622,14,1,10,0,0,StoneX Group Inc,Personnel
1869,209,590e0260-8fc2-da42-0091-28adacf8f045,11,4,20251106,803,5,1,13,0,0,RGN-New York XXXII LLC,Personnel
1870,247,5bf977b9-12f1-0097-96ed-7909951f0e03,16,5,20260121,561,2,1,9,0,0,Guidehouse,Personnel
1871,211,7c81f492-0cca-fc8f-9f02-e80fe36f76a2,11,4,20251105,563,19,1,9,0,0,RGN-New York XXXII LLC,Personnel
1872,141,585ccf26-4246-9083-979b-3e11ed5c96a5,6,1,20251113,991,20,1,16,0,0,Jack Studios Inc,Personnel
1873,235,f06e7818-c806-e815-6f72-0adca9c98da0,14,1,20251125,785,8,2,13,0,0,32 BJ Union,Visitor
1874,91,2f3d9a2a-5cdc-266c-889f-bfc160332706,4,2,20251113,686,3,1,11,0,0,Convene,Personnel
1875,128,ed81938b-93f2-450a-0a47-5d2814e66a0b,5,2,20260129,778,12,1,12,0,0,Convene 31,Personnel
1876,75,12fa863d-6565-5988-6d20-9567ff7957c9,3,2,20251224,749,7,2,12,0,0,FASHIONPHILE,Visitor
1877,127,15ff71cd-a81e-e88e-b09e-337bdc581e13,5,2,20260120,594,8,1,9,0,0,Convene 31,Personnel
1878,191,56bc0763-8481-d2f9-a9b6-47775ab88a12,9,1,20260212,989,20,1,16,1,1,Warburg Pincus,Personnel
1879,209,590e0260-8fc2-da42-0091-28adacf8f045,11,4,20251103,774,16,1,12,0,0,RGN-New York XXXII LLC,Personnel
1880,213,808fb319-d439-5940-5e72-845190d0d1a9,12,3,20260120,634,2,2,10,0,0,Palantir & Current,Visitor
1881,191,56bc0763-8481-d2f9-a9b6-47775ab88a12,9,1,20251105,1056,9,1,17,0,1,Warburg Pincus,Personnel
1882,241,d6c97267-2383-8b3e-c3af-678cb50c254f,15,5,20260112,997,17,1,16,0,0,Canada,Personnel
1883,295,a120e9ae-cd3d-2774-8b69-8b9cc078085f,28,1,20260205,865,5,1,14,0,0,BasePoint Capital,Personnel
1884,141,585ccf26-4246-9083-979b-3e11ed5c96a5,6,1,20251203,578,6,1,9,0,0,Jack Studios Inc,Personnel
1885,13,aabf7434-d264-ad4f-1096-7561dd51e1d8,1,1,20251217,666,17,1,11,1,1,The New York & Presbyterian,Personnel
1886,133,78971143-2565-d391-6239-7d05b283d51b,6,1,20251107,572,13,1,9,0,0,Jack Studios Inc,Personnel
1887,186,8fa03b98-bd90-97ed-f498-8cdf20460f56,9,1,20251219,1035,15,1,17,0,0,Warburg Pincus,Personnel
1888,38,f361245f-e671-ec9c-9d65-5fb5b1c5589a,1,1,20251117,688,11,1,11,0,0,The New York & Presbyterian,Personnel
1889,222,22ee28a3-fcbf-eeaf-5ca2-d3f07c062749,13,2,20260127,735,9,1,12,0,0,Roku,Personnel
1890,283,d78d002f-d488-cc39-5712-dacc8d653be0,23,5,20251229,1047,15,2,17,0,0,Cahill Gordon,Visitor
1891,87,5c98abce-f087-ebcf-8e97-044df72d9ff9,3,2,20260205,593,6,1,9,0,0,FASHIONPHILE,Personnel
1892,111,8e548622-ae7d-5012-54e4-ea9ec9805bda,4,2,20251119,537,3,1,8,0,0,Convene,Personnel
1893,104,41ed446f-8949-ce63-27de-5fa29551077d,4,2,20260105,772,9,1,12,0,0,Convene,Personnel
1894,261,91a0e8b1-4f94-74a2-3569-abf1db9a9784,19,2,20251128,578,9,1,9,0,0,Elite Model World,Personnel
1895,101,fde7ddd2-b63c-db47-391f-f55398bfe71b,4,2,20251203,1038,20,1,17,0,0,Convene,Personnel
1896,192,9fe06dd1-66c9-decf-2075-a2b9694ed7e8,9,1,20260122,737,12,2,12,0,1,Warburg Pincus,Visitor
1897,130,189cfb80-115b-eb17-a31a-880583466263,5,2,20260129,859,15,2,14,0,0,Convene 31,Visitor
1898,174,1e5ddef2-7603-2fc1-ac6b-d384d6c48fb7,8,3,20251201,910,19,2,15,0,0,Amazon,Visitor
1899,72,cfbbe025-08e3-d4c2-bd14-8ec3e9f21f5f,3,2,20251230,503,5,1,8,0,0,FASHIONPHILE,Personnel
1900,98,098e9e87-dc8e-cac5-61d0-7922263d5f20,4,2,20251210,642,16,1,10,0,0,Convene,Personnel
1901,67,999cf579-8379-0fd7-4173-fa6279681752,2,1,20251117,647,2,1,10,0,0,Ralph Lauren Corporation,Personnel
1902,27,986d139d-d9ee-64f2-a9c3-4ede20186288,1,1,20251114,564,15,1,9,0,0,The New York & Presbyterian,Personnel
1903,242,31e4ed7f-6ad8-3e3d-e6cb-326ef7ee9a48,15,5,20260122,572,3,1,9,0,0,Canada,Personnel
1904,70,dc721279-ece4-8963-1b9a-75808b9c7959,3,2,20251222,915,16,2,15,0,0,FASHIONPHILE,Visitor
1905,217,a7d16a68-2ebb-fbb8-08df-7af4ea088bd8,12,3,20251231,622,4,1,10,0,0,Palantir & Current,Personnel
1906,130,189cfb80-115b-eb17-a31a-880583466263,5,2,20251121,547,18,1,9,1,1,Convene 31,Personnel
1907,117,534560d2-c372-09a0-5f49-5f2ce09ac5c6,5,2,20251126,835,18,2,13,0,0,Convene 31,Visitor
1908,33,60b23c89-4e26-4556-62b4-fa6c336f3b03,1,1,20260204,957,2,1,15,0,0,The New York & Presbyterian,Personnel
1909,236,75ad8198-7bc2-c2ba-117c-f51d99587e8f,15,5,20251217,684,14,1,11,0,0,Canada,Personnel
1910,190,364e1246-38e5-a9ad-d16e-7b3269d8801f,9,1,20251104,676,12,1,11,0,0,Warburg Pincus,Personnel
1911,196,8bf33d70-3ae6-fe04-9f43-827a2b067afe,10,4,20251203,572,19,1,9,0,0,Linhart Dentistry,Personnel
1912,169,d5b55ec3-6648-5994-6790-bc6ddef9ddff,8,3,20260127,611,7,1,10,0,0,Amazon,Personnel
1913,258,e81e9a0c-ff15-f54a-0c0b-84b7b67152d6,18,1,20251231,719,4,1,11,0,0,RXR (75 Rock),Personnel
1914,43,919204f7-7dee-8acb-e7b3-3ef5d96ba78a,1,1,20260122,845,4,1,14,0,0,The New York & Presbyterian,Personnel
1915,151,f4437f79-b809-babf-867d-1cbfb38b65de,7,3,20251117,882,14,1,14,0,0,Mizuho Americas Services,Personnel
1916,230,0cb306f5-6af0-a4a4-ce4e-7234015e9032,14,1,20260122,729,16,1,12,0,0,32 BJ Union,Personnel
1917,26,44413f8f-6262-02ec-e01e-0217c87acef5,1,1,20251204,874,20,1,14,0,0,The New York & Presbyterian,Personnel
1918,234,91efdb7f-828d-bfab-30e1-95c5293e2e9d,14,1,20251104,815,3,1,13,0,0,32 BJ Union,Personnel
1919,296,28fe66be-b334-41e0-2ebe-6cb3174df322,28,1,20251211,664,13,1,11,0,0,BasePoint Capital,Personnel
1920,102,87d756d6-6ccb-890e-7763-c3cfdc28593c,4,2,20260203,618,10,1,10,0,0,Convene,Personnel
1921,292,8e96a1f0-ce5a-0b2f-1a36-99a2372b98c6,26,4,20251219,692,12,2,11,0,0,The Bliss Group,Visitor
1922,98,098e9e87-dc8e-cac5-61d0-7922263d5f20,4,2,20260116,824,3,1,13,0,0,Convene,Personnel
